date,open,high,low,close,adj_close,volume,dividends,stock_splits
2023-10-27,122.87999725341797,123.30999755859375,120.20999908447266,122.16999816894531,121.0962142944336,44566500,0.0,0.0
2023-10-30,123.20999908447266,125.4000015258789,122.75,124.45999908447266,123.36607360839844,28940100,0.0,0.0
2023-10-31,125.05999755859375,125.37000274658203,122.69000244140625,124.08000183105469,122.98942565917969,26292300,0.0,0.0
2023-11-01,124.06999969482422,126.48999786376953,123.72000122070312,126.44999694824219,125.33859252929688,30082400,0.0,0.0
2023-11-02,128.4199981689453,128.97999572753906,126.93000030517578,127.48999786376953,126.36944580078125,27124600,0.0,0.0
2023-11-03,128.02000427246094,129.52999877929688,127.86000061035156,129.10000610351562,127.9653091430664,26393100,0.0,0.0
2023-11-06,129.0500030517578,130.33999633789062,128.6699981689453,130.25,129.10520935058594,19052700,0.0,0.0
2023-11-07,130.7100067138672,131.91000366210938,129.8800048828125,130.97000122070312,129.81887817382812,29757300,0.0,0.0
2023-11-08,130.97000122070312,132.2100067138672,130.77999877929688,131.83999633789062,130.6812286376953,26425800,0.0,0.0
2023-11-09,131.9600067138672,132.5500030517578,130.07000732421875,130.24000549316406,129.09527587890625,23747800,0.0,0.0
2023-11-10,130.10000610351562,132.8000030517578,129.41000366210938,132.58999633789062,131.4246368408203,26913300,0.0,0.0
2023-11-13,131.77999877929688,132.58999633789062,131.25,132.08999633789062,130.92901611328125,18324800,0.0,0.0
2023-11-14,134.19000244140625,135.6999969482422,133.32000732421875,133.6199951171875,132.44558715820312,32395200,0.0,0.0
2023-11-15,134.8699951171875,135.02999877929688,133.57000732421875,134.6199951171875,133.43678283691406,23861500,0.0,0.0
2023-11-16,135.19000244140625,137.22000122070312,134.32000732421875,136.92999267578125,135.72647094726562,28013200,0.0,0.0
2023-11-17,136.0,136.05999755859375,133.64999389648438,135.30999755859375,134.1207275390625,37240600,0.0,0.0
2023-11-20,133.69000244140625,136.66000366210938,133.6199951171875,136.25,135.0524444580078,27815500,0.0,0.0
2023-11-21,136.2899932861328,137.17999267578125,135.9600067138672,136.97000122070312,135.76614379882812,22635300,0.0,0.0
2023-11-22,137.47000122070312,139.4199981689453,137.47000122070312,138.49000549316406,137.27276611328125,17813900,0.0,0.0
2023-11-24,138.02999877929688,138.1300048828125,135.99000549316406,136.69000244140625,135.48858642578125,12514300,0.0,0.0
2023-11-27,136.02999877929688,138.4199981689453,136.0,136.41000366210938,135.21104431152344,23436500,0.0,0.0
2023-11-28,136.0800018310547,137.25,135.4199981689453,137.1999969482422,135.9940948486328,18730000,0.0,0.0
2023-11-29,137.57000732421875,138.2899932861328,134.83999633789062,134.99000549316406,133.80355834960938,23967200,0.0,0.0
2023-11-30,135.0500030517578,135.5500030517578,131.27999877929688,132.52999877929688,131.36514282226562,38988300,0.0,0.0
2023-12-01,131.86000061035156,132.11000061035156,130.6699981689453,131.86000061035156,130.7010498046875,31442300,0.0,0.0
2023-12-04,129.8800048828125,130.02999877929688,127.9000015258789,129.27000427246094,128.13380432128906,36669900,0.0,0.0
2023-12-05,128.9499969482422,132.13999938964844,128.25,130.99000549316406,129.83868408203125,27384800,0.0,0.0
2023-12-06,131.44000244140625,131.83999633789062,129.8800048828125,130.02000427246094,128.87721252441406,23576200,0.0,0.0
2023-12-07,135.0399932861328,138.55999755859375,134.6999969482422,136.92999267578125,135.72647094726562,56767100,0.0,0.0
2023-12-08,134.1999969482422,136.39999389648438,134.02999877929688,134.99000549316406,133.80355834960938,32260100,0.0,0.0
2023-12-11,132.3800048828125,133.33999633789062,131.36000061035156,133.2899932861328,132.1184844970703,31138000,0.0,0.0
2023-12-12,131.80999755859375,133.0,131.25999450683594,132.52000427246094,131.35523986816406,29032800,0.0,0.0
2023-12-13,133.3800048828125,133.5,131.57000732421875,132.57000732421875,131.40480041503906,30104800,0.0,0.0
2023-12-14,133.3800048828125,133.72000122070312,129.69000244140625,131.94000244140625,130.78036499023438,38722400,0.0,0.0
2023-12-15,131.6199951171875,133.50999450683594,131.17999267578125,132.60000610351562,131.4345245361328,50847100,0.0,0.0
2023-12-18,132.6300048828125,137.14999389648438,132.42999267578125,135.8000030517578,134.6063995361328,32258000,0.0,0.0
2023-12-19,136.83999633789062,137.47000122070312,136.0800018310547,136.64999389648438,135.44894409179688,25476800,0.0,0.0
2023-12-20,138.97000122070312,141.6999969482422,138.07000732421875,138.33999633789062,137.12408447265625,49107200,0.0,0.0
2023-12-21,139.49000549316406,140.69000244140625,139.17999267578125,140.4199981689453,139.185791015625,27488300,0.0,0.0
2023-12-22,140.77000427246094,141.99000549316406,140.7100067138672,141.49000549316406,140.24639892578125,26532200,0.0,0.0
2023-12-26,141.58999633789062,142.67999267578125,141.19000244140625,141.52000427246094,140.27613830566406,16780300,0.0,0.0
2023-12-27,141.58999633789062,142.0800018310547,139.88999938964844,140.3699951171875,139.13623046875,19628600,0.0,0.0
2023-12-28,140.77999877929688,141.13999938964844,139.75,140.22999572753906,138.99746704101562,16045700,0.0,0.0
2023-12-29,139.6300048828125,140.36000061035156,138.77999877929688,139.69000244140625,138.4622344970703,18733000,0.0,0.0
2024-01-02,138.5500030517578,139.4499969482422,136.47999572753906,138.1699981689453,136.95559692382812,23711200,0.0,0.0
2024-01-03,137.25,139.6300048828125,137.0800018310547,138.9199981689453,137.69900512695312,24212100,0.0,0.0
2024-01-04,138.4199981689453,139.16000366210938,136.35000610351562,136.38999938964844,135.1912384033203,27137700,0.0,0.0
2024-01-05,136.75,137.16000366210938,135.14999389648438,135.72999572753906,134.53700256347656,22513900,0.0,0.0
2024-01-08,136.2899932861328,139.00999450683594,136.25999450683594,138.83999633789062,137.61968994140625,21404000,0.0,0.0
2024-01-09,138.5,141.49000549316406,138.14999389648438,140.9499969482422,139.71115112304688,24759600,0.0,0.0
2024-01-10,141.0,143.0,140.91000366210938,142.27999877929688,141.0294647216797,21320200,0.0,0.0
2024-01-11,143.49000549316406,145.22000122070312,140.63999938964844,142.0800018310547,140.8312225341797,24008700,0.0,0.0
2024-01-12,142.6699981689453,143.1999969482422,141.82000732421875,142.64999389648438,141.39620971679688,18785500,0.0,0.0
2024-01-16,142.0,144.35000610351562,141.4499969482422,142.49000549316406,141.2376251220703,22670500,0.0,0.0
2024-01-17,141.35000610351562,141.83999633789062,138.89999389648438,141.47000122070312,140.22659301757812,20968600,0.0,0.0
2024-01-18,142.0500030517578,144.2100067138672,141.99000549316406,143.47999572753906,142.2189178466797,25746400,0.0,0.0
2024-01-19,144.74000549316406,146.4499969482422,144.3800048828125,146.3800048828125,145.09339904785156,34271900,0.0,0.0
2024-01-22,147.10000610351562,148.38999938964844,145.83999633789062,145.99000549316406,144.7068328857422,32200400,0.0,0.0
2024-01-23,145.88999938964844,147.17999267578125,145.5,147.0399932861328,145.7476348876953,21636100,0.0,0.0
2024-01-24,148.5399932861328,149.85000610351562,148.10000610351562,148.6999969482422,147.39303588867188,25233500,0.0,0.0
2024-01-25,150.07000732421875,153.0500030517578,149.5399932861328,151.8699951171875,150.53517150878906,29149100,0.0,0.0
2024-01-26,151.10000610351562,152.5399932861328,151.00999450683594,152.19000244140625,150.8523712158203,26115500,0.0,0.0
2024-01-29,152.05999755859375,153.77999877929688,151.42999267578125,153.50999450683594,152.16073608398438,27784300,0.0,0.0
2024-01-30,152.8000030517578,153.6199951171875,151.19000244140625,151.4600067138672,150.12876892089844,36331800,0.0,0.0
2024-01-31,143.6199951171875,144.0,139.8699951171875,140.10000610351562,138.86863708496094,71910000,0.0,0.0
2024-02-01,142.1199951171875,143.05999755859375,140.7899932861328,141.16000366210938,139.9193115234375,40466500,0.0,0.0
2024-02-02,139.25999450683594,142.6199951171875,136.5,142.3800048828125,141.12857055664062,62499600,0.0,0.0
2024-02-05,142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125,142.4171600341797,38505400,0.0,0.0
2024-02-06,144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562,142.83348083496094,29128200,0.0,0.0
2024-02-07,144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328,144.26080322265625,25208900,0.0,0.0
2024-02-08,145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938,144.62754821777344,22563800,0.0,0.0
2024-02-09,146.67999267578125,149.44000244140625,146.17999267578125,149.0,147.6903839111328,26829500,0.0,0.0
2024-02-12,148.4199981689453,149.33999633789062,147.3699951171875,147.52999877929688,146.2333221435547,21564100,0.0,0.0
2024-02-13,144.9199981689453,146.6699981689453,143.69000244140625,145.13999938964844,143.86431884765625,27837700,0.0,0.0
2024-02-14,146.0800018310547,146.52000427246094,144.08999633789062,145.94000244140625,144.65728759765625,22704200,0.0,0.0
2024-02-15,143.13999938964844,143.52000427246094,140.4600067138672,142.77000427246094,141.51515197753906,37590700,0.0,0.0
2024-02-16,142.99000549316406,143.19000244140625,140.13999938964844,140.52000427246094,139.28492736816406,31468900,0.0,0.0
2024-02-20,139.66000366210938,142.0800018310547,139.49000549316406,141.1199951171875,139.879638671875,25144700,0.0,0.0
2024-02-21,141.4499969482422,142.69000244140625,140.67999267578125,142.5500030517578,141.2970733642578,23223300,0.0,0.0
2024-02-22,144.92999267578125,145.0,142.8000030517578,144.08999633789062,142.82354736328125,27191900,0.0,0.0
2024-02-23,143.6699981689453,144.67999267578125,143.42999267578125,143.9600067138672,142.69471740722656,19493800,0.0,0.0
2024-02-26,142.13999938964844,142.44000244140625,137.38999938964844,137.57000732421875,136.3608856201172,53641800,0.0,0.0
2024-02-27,138.02000427246094,139.25,137.08999633789062,138.8800048828125,137.65933227539062,33099200,0.0,0.0
2024-02-28,137.89999389648438,138.00999450683594,135.41000366210938,136.3800048828125,135.18133544921875,37328600,0.0,0.0
2024-02-29,137.27999877929688,138.86000061035156,136.39999389648438,138.4600067138672,137.24302673339844,42133000,0.0,0.0
2024-03-01,138.42999267578125,138.8699951171875,136.9199981689453,137.13999938964844,135.9346466064453,31151100,0.0,0.0
2024-03-04,135.66000366210938,135.66000366210938,131.91000366210938,133.35000610351562,132.17794799804688,55999400,0.0,0.0
2024-03-05,131.8800048828125,133.24000549316406,130.6699981689453,132.6699981689453,131.50390625,40194800,0.0,0.0
2024-03-06,133.1199951171875,133.5800018310547,130.85000610351562,131.39999389648438,130.24508666992188,35318600,0.0,0.0
2024-03-07,132.7899932861328,134.94000244140625,131.61000061035156,134.3800048828125,133.19888305664062,37738200,0.0,0.0
2024-03-08,134.2100067138672,138.08999633789062,134.0,135.41000366210938,134.21983337402344,39370400,0.0,0.0
2024-03-11,136.1300048828125,139.10000610351562,136.1300048828125,137.6699981689453,136.45997619628906,32437800,0.0,0.0
2024-03-12,137.02999877929688,139.3800048828125,137.02999877929688,138.5,137.2826690673828,27563400,0.0,0.0
2024-03-13,139.0,141.08999633789062,138.99000549316406,139.7899932861328,138.5613555908203,23347200,0.0,0.0
2024-03-14,141.19000244140625,143.58999633789062,140.4600067138672,143.10000610351562,141.84225463867188,42753400,0.0,0.0
2024-03-15,142.5,143.17999267578125,140.02999877929688,141.17999267578125,139.93910217285156,49475400,0.0,0.0
2024-03-18,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125,146.38198852539062,69273700,0.0,0.0
2024-03-19,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688,145.73770141601562,24070400,0.0,0.0
2024-03-20,148.0,148.86000061035156,146.74000549316406,148.74000549316406,147.4326934814453,21311500,0.0,0.0
2024-03-21,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562,146.30271911621094,24755600,0.0,0.0
2024-03-22,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094,149.4448699951172,29211800,0.0,0.0
2024-03-25,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875,148.75100708007812,19229300,0.0,0.0
2024-03-26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,149.34568786621094,22149100,0.0,0.0
2024-03-27,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875,149.5439453125,22879200,0.0,0.0
2024-03-28,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125,149.60340881347656,24485400,0.0,0.0
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,154.12338256835938,31730800,0.0,0.0
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375,153.2015380859375,24586000,0.0,0.0
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,153.558349609375,24705000,0.0,0.0
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688,149.2069549560547,34724700,0.0,0.0
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5,151.15963745117188,23459200,0.0,0.0
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,153.48898315429688,20702000,0.0,0.0
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,155.22360229492188,31079500,0.0,0.0
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,154.76763916015625,22838600,0.0,0.0
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,158.00889587402344,27166400,0.0,0.0
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,156.34364318847656,25353700,0.0,0.0
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,153.49888610839844,27136500,0.0,0.0
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,153.04293823242188,20779500,0.0,0.0
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,154.1035614013672,21763100,0.0,0.0
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,154.6387939453125,19883000,0.0,0.0
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,152.7356719970703,32615600,0.0,0.0
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,154.90640258789062,26446200,0.0,0.0
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,156.86900329589844,21151600,0.0,0.0
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,157.7313690185547,22779100,0.0,0.0
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0,154.6288604736328,57109700,0.0,0.0
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,170.43869018554688,64665300,0.0,0.0
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,164.6896514892578,45610000,0.0,0.0
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,161.34927368164062,33562900,0.0,0.0
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,162.41978454589844,33493200,0.0,0.0
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,165.15553283691406,24294500,0.0,0.0
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,165.7700958251953,34662400,0.0,0.0
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,166.6225128173828,21871300,0.0,0.0
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25,169.74484252929688,28039700,0.0,0.0
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125,167.8912811279297,19569100,0.0,0.0
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,168.4661865234375,15346700,0.0,0.0
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,167.16769409179688,29799900,0.0,0.0
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844,167.6533660888672,31327600,0.0,0.0
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,168.84283447265625,25127100,0.0,0.0
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,170.99375915527344,26948400,0.0,0.0
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,172.64906311035156,27867900,0.0,0.0
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,174.51255798339844,24479300,0.0,0.0
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,175.36500549316406,22554400,0.0,0.0
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,176.28683471679688,16989400,0.0,0.0
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,174.8297576904297,17880000,0.0,0.0
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578,172.0246124267578,21024900,0.0,0.0
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,173.45196533203125,16579400,0.0,0.0
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,174.84954833984375,20572200,0.0,0.0
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,174.35394287109375,23388700,0.0,0.0
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,170.59727478027344,22931500,0.0,0.0
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5,170.98385620117188,37638900,0.0,0.0
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,171.64794921875,27459100,0.0,0.0
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,172.2624969482422,26879600,0.0,0.0
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,173.86827087402344,22068500,0.0,0.0
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906,175.17666625976562,23251000,0.0,0.0
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,172.92662048339844,19661400,0.0,0.0
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,173.6708984375,23726700,0.2,0.0
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,175.26856994628906,21540600,0.0,0.0
2024-06-12,178.25,180.41000366210938,176.11000061035156,177.7899932861328,176.4296112060547,27864700,0.0,0.0
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,173.81971740722656,20913300,0.0,0.0
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,175.43724060058594,18063600,0.0,0.0
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,175.88381958007812,19618500,0.0,0.0
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,173.75025939941406,21869900,0.0,0.0
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,174.9510040283203,20160100,0.0,0.0
2024-06-21,177.0,180.85000610351562,176.61000061035156,179.6300048828125,178.2555389404297,57759000,0.0,0.0
2024-06-24,180.16000366210938,180.88999938964844,178.6699981689453,179.22000122070312,177.8486785888672,18298000,0.0,0.0
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,182.62185668945312,23130200,0.0,0.0
2024-06-26,182.6300048828125,184.50999450683594,182.47999572753906,183.8800048828125,182.4730224609375,19839000,0.0,0.0
2024-06-27,184.17999267578125,186.0500030517578,184.02000427246094,185.41000366210938,183.99130249023438,18848900,0.0,0.0
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.14999389648438,180.75625610351562,29156600,0.0,0.0
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.99000549316406,181.58984375,16006100,0.0,0.0
2024-07-02,182.0500030517578,185.57000732421875,181.55999755859375,185.24000549316406,183.82261657714844,17372500,0.0,0.0
2024-07-03,184.85000610351562,186.08999633789062,184.0,185.82000732421875,184.39816284179688,10242100,0.0,0.0
2024-07-05,185.86000061035156,190.86000061035156,185.8000030517578,190.60000610351562,189.14158630371094,20967500,0.0,0.0
2024-07-08,189.89999389648438,190.1699981689453,187.77999877929688,189.02999877929688,187.58360290527344,21035900,0.0,0.0
2024-07-09,190.30999755859375,191.36000061035156,188.72000122070312,188.97999572753906,187.5339813232422,15121400,0.0,0.0
2024-07-10,189.14999389648438,191.75,189.02999877929688,191.17999267578125,189.7171630859375,15952500,0.0,0.0
2024-07-11,189.85000610351562,190.86000061035156,185.0800018310547,185.57000732421875,184.1500701904297,25625800,0.0,0.0
2024-07-12,185.0800018310547,187.11000061035156,184.49000549316406,185.07000732421875,183.6539306640625,22898400,0.0,0.0
2024-07-15,184.9199981689453,188.24000549316406,184.9199981689453,186.52999877929688,185.10272216796875,16474000,0.0,0.0
2024-07-16,187.36000061035156,188.67999267578125,183.3699951171875,183.9199981689453,182.51272583007812,18290700,0.0,0.0
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.02000427246094,179.63490295410156,20734100,0.0,0.0
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625,176.3303680419922,25315700,0.0,0.0
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,176.30062866210938,18881900,0.0,0.0
2024-07-22,180.58999633789062,182.6999969482422,180.22999572753906,181.6699981689453,180.27992248535156,24100300,0.0,0.0
2024-07-23,182.0500030517578,183.61000061035156,181.5399932861328,181.7899932861328,180.39898681640625,36352700,0.0,0.0
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,171.30911254882812,49585200,0.0,0.0
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,166.0000457763672,44852000,0.0,0.0
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0,165.72218322753906,41336900,0.0,0.0
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,168.2327880859375,20293800,0.0,0.0
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,168.9869842529297,18959700,0.0,0.0
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328,170.22743225097656,25729100,0.0,0.0
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594,169.45338439941406,24531400,0.0,0.0
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,165.38475036621094,29130100,0.0,0.0
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25,158.03146362304688,53630700,0.0,0.0
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,157.0788116455078,49004600,0.0,0.0
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625,157.72386169433594,25138600,0.0,0.0
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,160.79019165039062,25578800,0.0,0.0
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,162.41763305664062,28602300,0.0,0.0
2024-08-12,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328,161.0482177734375,15895300,0.0,0.0
2024-08-13,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938,162.90390014648438,18551700,0.0,0.0
2024-08-14,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875,159.14288330078125,40591100,0.0,0.0
2024-08-15,160.5,161.63999938964844,159.61000061035156,161.3000030517578,160.06581115722656,31524300,0.0,0.0
2024-08-16,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672,161.71311950683594,24208600,0.0,0.0
2024-08-19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,165.39471435546875,22416200,0.0,0.0
2024-08-20,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,165.90077209472656,18341500,0.0,0.0
2024-08-21,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,164.58096313476562,22902000,0.0,0.0
2024-08-22,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578,162.54666137695312,22493300,0.0,0.0
2024-08-23,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875,164.35272216796875,13955700,0.0,0.0
2024-08-26,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938,164.8885955810547,14190400,0.0,0.0
2024-08-27,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125,163.419921875,11821900,0.0,0.0
2024-08-28,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562,161.60394287109375,16407400,0.0,0.0
2024-08-29,164.30999755859375,165.97000122070312,160.25,161.77999877929688,160.5421142578125,19699800,0.0,0.0
2024-08-30,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125,162.12986755371094,22123800,0.0,0.0
2024-09-03,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156,156.1559295654297,38945300,0.0,0.0
2024-09-04,156.66000366210938,159.0,155.9600067138672,156.4499969482422,155.25289916992188,19353800,0.0,0.0
2024-09-05,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406,156.03684997558594,18688700,0.0,0.0
2024-09-06,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453,149.76522827148438,37912100,0.0,0.0
2024-09-09,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,147.76792907714844,39260500,0.2,0.0
2024-09-10,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,147.71824645996094,31118800,0.0,0.0
2024-09-11,149.9199981689453,151.5,147.52000427246094,151.16000366210938,150.20242309570312,29607700,0.0,0.0
2024-09-12,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,153.7100372314453,29621500,0.0,0.0
2024-09-13,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,156.46250915527344,29591200,0.0,0.0
2024-09-16,157.30999755859375,158.25,156.60000610351562,158.05999755859375,157.05870056152344,18379800,0.0,0.0
2024-09-17,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,158.3107147216797,20715600,0.0,0.0
2024-09-18,159.86000061035156,160.5,158.60000610351562,159.80999755859375,158.797607421875,23677300,0.0,0.0
2024-09-19,163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844,161.1128692626953,26587700,0.0,0.0
2024-09-20,163.5,163.72999572753906,162.05999755859375,163.58999633789062,162.5536651611328,40896400,0.0,0.0
2024-09-23,164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562,160.82469177246094,24150900,0.0,0.0
2024-09-24,163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328,161.2619171142578,23332100,0.0,0.0
2024-09-25,161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406,160.46697998046875,18869200,0.0,0.0
2024-09-26,163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906,161.69912719726562,20319300,0.0,0.0
2024-09-27,162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422,162.911376953125,21101300,0.0,0.0
2024-09-30,163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562,164.79937744140625,20413900,0.0,0.0
2024-10-01,167.69000244140625,169.16000366210938,164.5800018310547,166.99000549316406,165.93214416503906,28338100,0.0,0.0
2024-10-02,166.4199981689453,167.52000427246094,164.72999572753906,165.86000061035156,164.80931091308594,17760200,0.0,0.0
2024-10-03,164.41000366210938,166.63999938964844,163.9199981689453,165.86000061035156,164.80931091308594,15073100,0.0,0.0
2024-10-04,168.05999755859375,168.22999572753906,165.47999572753906,167.05999755859375,166.00169372558594,19047400,0.0,0.0
2024-10-07,167.72000122070312,168.47999572753906,162.75,162.97999572753906,161.94752502441406,22463100,0.0,0.0
2024-10-08,163.94000244140625,164.72999572753906,162.8699951171875,164.3800048828125,163.33868408203125,23072700,0.0,0.0
2024-10-09,163.4499969482422,164.83999633789062,159.74000549316406,161.86000061035156,160.8346405029297,31181800,0.0,0.0
2024-10-10,160.8699951171875,163.07000732421875,160.39999389648438,162.0800018310547,161.05323791503906,14144100,0.0,0.0
2024-10-11,162.1300048828125,163.89999389648438,161.24000549316406,163.24000549316406,162.20590209960938,15344300,0.0,0.0
